BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
24489,172,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,95,0,Canceled
24490,6,2018,9,22,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,159,3,Not_Canceled
24491,116,2018,7,28,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,1,Not_Canceled
24492,209,2018,7,2,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,66.53,1,Not_Canceled
24493,13,2017,8,20,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,80,1,Canceled
24494,33,2018,11,20,2,1,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,63,0,Not_Canceled
24495,116,2018,2,28,2,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,76,0,Not_Canceled
24496,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95,0,Not_Canceled
24497,76,2018,5,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,159.3,1,Not_Canceled
24498,25,2018,7,26,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,187,2,Not_Canceled
24499,139,2018,11,7,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,171.9,1,Not_Canceled
24500,196,2018,10,27,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,96.3,0,Canceled
24501,126,2018,8,3,0,1,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,139.5,0,Canceled
24502,170,2018,8,1,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,Canceled
24503,269,2018,12,31,1,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,105.3,0,Not_Canceled
24504,83,2018,8,1,1,3,Meal Plan 1,0,Room_Type 1,1,1,Online,0,0,0,167.1,1,Not_Canceled
24505,92,2017,8,6,0,3,Meal Plan 1,0,Room_Type 1,2,1,Offline,0,0,0,76.08,2,Not_Canceled
24506,13,2018,9,11,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99,1,Canceled
24507,1,2018,2,28,2,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,60,0,Canceled
24508,2,2018,3,2,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,55,0,Not_Canceled
24509,208,2018,6,11,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.24,2,Not_Canceled
24510,0,2018,6,5,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,109,0,Not_Canceled
24511,14,2017,9,17,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,82,0,Not_Canceled
24512,164,2017,10,2,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100,0,Not_Canceled
24513,211,2018,5,20,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Canceled
24514,13,2018,5,5,1,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,169.5,2,Not_Canceled
24515,33,2018,2,10,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,84.57,1,Not_Canceled
24516,32,2017,11,20,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85,0,Not_Canceled
24517,186,2018,9,30,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,102.6,2,Canceled
24518,92,2018,11,11,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90,0,Not_Canceled
24519,143,2018,8,14,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,114.3,1,Not_Canceled
24520,103,2017,7,18,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,Canceled
24521,78,2018,7,5,1,5,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,130.2,0,Canceled
24522,67,2018,9,15,2,6,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,149.4,0,Canceled
24523,16,2017,10,26,2,5,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,189.49,3,Not_Canceled
24524,13,2017,10,19,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126,2,Not_Canceled
24525,245,2018,6,17,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,75,0,Canceled
24526,164,2018,3,13,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90,2,Not_Canceled
24527,100,2018,4,8,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,86.09,1,Not_Canceled
24528,7,2018,3,9,0,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,99,1,Not_Canceled
24529,35,2017,10,17,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,104.85,1,Not_Canceled
24530,33,2018,1,22,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,51.97,0,Canceled
24531,15,2017,8,27,2,5,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,85.29,1,Canceled
24532,96,2017,7,11,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,Canceled
24533,64,2018,4,23,2,4,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,115.03,2,Not_Canceled
24534,178,2018,10,26,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.9,2,Not_Canceled
24535,58,2018,1,27,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,81,0,Not_Canceled
24536,60,2018,9,5,1,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,101.99,1,Not_Canceled
24537,213,2018,6,7,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,130,0,Canceled
24538,17,2018,6,13,1,3,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,141,3,Not_Canceled
24539,26,2018,4,11,1,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,144.5,2,Not_Canceled
24540,22,2018,8,30,0,2,Meal Plan 1,0,Room_Type 7,2,1,Online,0,0,0,199.82,1,Not_Canceled
24541,33,2018,9,1,2,5,Meal Plan 2,0,Room_Type 5,2,0,Online,0,0,0,143.94,0,Not_Canceled
24542,146,2018,4,24,2,0,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95,0,Canceled
24543,0,2018,12,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Complementary,0,0,0,0,0,Not_Canceled
24544,21,2018,6,10,2,4,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,206,0,Canceled
24545,18,2018,2,19,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,88,0,Not_Canceled
24546,7,2017,10,5,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112.2,0,Not_Canceled
24547,88,2018,6,10,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,116.1,0,Canceled
24548,276,2018,5,13,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,61,0,Canceled
24549,2,2018,6,8,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,73.07,2,Not_Canceled
24550,143,2018,8,25,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Not_Canceled
24551,99,2018,2,19,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,81,0,Not_Canceled
24552,6,2018,5,8,2,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,99,2,Not_Canceled
24553,90,2018,7,5,0,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,130.5,1,Not_Canceled
24554,304,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89,0,Canceled
24555,118,2018,9,3,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,99.28,0,Not_Canceled
24556,13,2018,1,20,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,71,0,Not_Canceled
24557,13,2018,11,16,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,73.15,1,Not_Canceled
24558,3,2018,11,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Complementary,0,0,0,0,1,Not_Canceled
24559,99,2017,10,10,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.25,3,Not_Canceled
24560,271,2018,9,21,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,101.33,1,Canceled
24561,105,2018,4,6,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,Canceled
24562,186,2018,8,3,2,5,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,112.2,1,Canceled
24563,32,2017,11,20,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,73,0,Not_Canceled
24564,177,2018,6,3,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Canceled
24565,89,2018,4,9,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.5,1,Not_Canceled
24566,46,2018,11,22,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,0,Canceled
24567,204,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Canceled
24568,279,2018,10,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110,0,Canceled
24569,28,2017,10,27,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,136,1,Not_Canceled
24570,69,2018,6,12,2,4,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120,0,Canceled
24571,73,2018,10,28,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,62.5,0,Not_Canceled
24572,123,2018,5,17,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,94.5,1,Not_Canceled
24573,276,2018,11,28,1,2,Meal Plan 1,0,Room_Type 5,1,0,Corporate,0,0,0,106,0,Canceled
24574,0,2018,4,28,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,45,2,Not_Canceled
24575,117,2018,10,29,0,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,123.3,0,Not_Canceled
24576,16,2018,8,19,1,2,Meal Plan 2,1,Room_Type 6,2,2,Online,0,0,0,283.67,1,Not_Canceled
24577,7,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,112,0,Not_Canceled
24578,116,2018,10,23,2,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,104.85,2,Not_Canceled
24579,30,2017,9,13,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,94.5,1,Canceled
24580,123,2018,8,11,0,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,139.5,2,Canceled
24581,53,2018,11,18,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,Not_Canceled
24582,16,2018,4,30,2,4,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,154.33,0,Canceled
24583,32,2018,2,26,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,62,2,Not_Canceled
24584,184,2018,11,24,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,69.9,0,Canceled
24585,151,2018,1,19,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,80,0,Not_Canceled
24586,156,2018,7,19,0,4,Meal Plan 1,1,Room_Type 1,2,1,Online,0,0,0,91.96,2,Not_Canceled
24587,24,2018,7,2,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,118.15,1,Not_Canceled
24588,5,2017,12,1,0,4,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65,0,Not_Canceled
24589,69,2018,6,12,2,4,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120,0,Canceled
24590,308,2018,11,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52,0,Canceled
24591,213,2018,6,7,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,130,0,Canceled
24592,102,2018,4,4,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,96.3,0,Not_Canceled
24593,315,2018,9,30,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,160,0,Canceled
24594,88,2018,10,7,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,90,1,Not_Canceled
24595,5,2018,4,19,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89,0,Not_Canceled
24596,161,2018,3,25,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,130,0,Canceled
24597,88,2018,5,9,1,4,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,105,0,Not_Canceled
24598,73,2018,12,5,1,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,1,Not_Canceled
24599,92,2018,3,26,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,Canceled
24600,69,2018,6,12,2,4,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120,0,Canceled
24601,31,2018,11,17,1,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,74.8,0,Canceled
24602,76,2018,5,29,2,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,150.45,0,Canceled
24603,9,2018,4,6,0,1,Meal Plan 2,0,Room_Type 1,1,0,Online,0,0,0,0,0,Not_Canceled
24604,90,2018,8,7,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,142.2,0,Not_Canceled
24605,47,2018,7,2,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,150.3,2,Not_Canceled
24606,124,2017,8,8,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,Canceled
24607,260,2018,10,22,2,5,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,108.68,3,Not_Canceled
24608,263,2018,10,21,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110,0,Canceled
24609,0,2018,6,23,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,127,0,Not_Canceled
24610,34,2018,2,6,2,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,67.5,1,Canceled
24611,144,2018,9,1,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,149.4,2,Not_Canceled
24612,38,2018,12,16,0,2,Meal Plan 1,0,Room_Type 1,2,0,Complementary,0,0,0,0,0,Not_Canceled
24613,308,2018,11,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,52,0,Canceled
24614,79,2017,11,18,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,52.85,2,Not_Canceled
24615,178,2018,8,25,0,3,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,88.77,0,Canceled
24616,12,2017,8,5,0,3,Meal Plan 1,0,Room_Type 1,1,0,Complementary,0,0,0,0,0,Not_Canceled
24617,323,2018,5,17,0,4,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,112,1,Canceled
24618,119,2018,10,16,2,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,151.2,2,Not_Canceled
24619,17,2018,11,17,0,1,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,88,1,Not_Canceled
24620,51,2018,9,7,0,1,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,96.3,1,Not_Canceled
24621,56,2017,9,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,185,0,Not_Canceled
24622,65,2018,9,27,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,125.1,1,Not_Canceled
24623,16,2018,4,22,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,117,0,Canceled
24624,210,2017,10,8,1,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,86,0,Canceled
24625,0,2017,9,9,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,114,0,Not_Canceled
24626,74,2018,5,15,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.6,0,Canceled
24627,32,2018,9,2,1,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,94.94,1,Not_Canceled
24628,310,2018,12,27,2,10,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,68.57,2,Canceled
24629,9,2018,11,2,2,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,113,1,Not_Canceled
24630,17,2018,11,6,2,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,112.57,1,Not_Canceled
24631,57,2018,4,11,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,Canceled
24632,121,2018,6,24,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90,0,Canceled
24633,21,2018,5,9,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,72.42,1,Not_Canceled
24634,39,2018,6,27,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89.1,0,Canceled
24635,2,2017,12,17,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,63.75,1,Not_Canceled
24636,113,2018,5,31,0,3,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,100,0,Canceled
24637,108,2018,3,13,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,65.96,0,Not_Canceled
24638,74,2018,6,16,0,3,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,109.28,1,Not_Canceled
24639,152,2018,8,5,1,2,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,110.65,2,Canceled
24640,115,2017,12,24,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,1,Canceled
24641,118,2018,6,6,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110,0,Not_Canceled
24642,27,2018,5,9,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95,0,Not_Canceled
24643,291,2018,12,28,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.75,2,Not_Canceled
24644,145,2018,10,22,1,1,Meal Plan 2,0,Room_Type 1,2,1,Online,0,0,0,177.75,0,Canceled
24645,2,2018,11,25,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,67,0,Not_Canceled
24646,30,2017,10,5,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97.92,1,Canceled
24647,148,2018,8,21,2,1,Meal Plan 1,0,Room_Type 1,3,0,Offline,0,0,0,96.9,0,Not_Canceled
24648,76,2017,11,19,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,2,Not_Canceled
24649,41,2018,10,15,2,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,145.2,2,Not_Canceled
24650,12,2018,2,14,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,87,1,Not_Canceled
24651,17,2018,12,3,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,98.39,0,Not_Canceled
24652,142,2018,6,29,0,3,Meal Plan 1,0,Room_Type 1,3,0,Offline,0,0,0,148,1,Not_Canceled
24653,58,2017,10,29,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97.47,1,Not_Canceled
24654,193,2018,9,29,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.09,1,Canceled
24655,65,2018,10,27,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,75.54,1,Not_Canceled
24656,115,2018,8,6,0,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,146.7,0,Canceled
24657,96,2018,10,13,0,3,Meal Plan 1,0,Room_Type 6,2,0,Online,0,0,0,190.8,2,Not_Canceled
24658,33,2018,9,28,0,2,Meal Plan 1,0,Room_Type 1,1,0,Complementary,0,0,0,74,0,Not_Canceled
24659,123,2018,6,16,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,116.59,2,Not_Canceled
24660,21,2018,12,20,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.4,1,Not_Canceled
24661,298,2018,5,10,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,93,0,Not_Canceled
24662,65,2017,10,22,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.25,2,Not_Canceled
24663,256,2018,6,28,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,106.2,0,Canceled
24664,190,2018,6,8,0,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,90.65,2,Canceled
24665,33,2018,4,29,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,140.4,0,Not_Canceled
24666,11,2018,10,2,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,155,0,Canceled
24667,59,2018,6,26,2,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,119.4,1,Not_Canceled
24668,178,2018,8,27,1,1,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,88.77,0,Canceled
24669,0,2018,10,24,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,71.73,0,Not_Canceled
24670,164,2018,8,5,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,2,Canceled
24671,18,2018,4,20,0,3,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,167.74,2,Not_Canceled
24672,9,2018,5,5,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,156,0,Canceled
24673,6,2017,9,21,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,114,1,Not_Canceled
24674,33,2018,3,5,0,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,117.3,1,Not_Canceled
24675,130,2018,5,1,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,71.6,3,Not_Canceled
24676,17,2018,10,7,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,135,2,Not_Canceled
24677,269,2018,12,29,2,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,70,0,Not_Canceled
24678,4,2018,4,21,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,101,1,Not_Canceled
24679,94,2018,9,3,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,102.68,0,Not_Canceled
24680,110,2018,6,13,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,119.85,4,Not_Canceled
24681,12,2018,10,29,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,129,2,Not_Canceled
24682,30,2018,8,31,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,94.2,0,Not_Canceled
24683,166,2018,11,1,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,110,0,Canceled
24684,10,2018,11,28,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,98.33,2,Not_Canceled
24685,12,2018,2,5,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,85,0,Canceled
24686,256,2018,6,15,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115,1,Canceled
24687,28,2017,10,5,1,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70,0,Canceled
24688,179,2018,7,17,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,1,Not_Canceled
24689,229,2018,10,22,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.25,0,Canceled
24690,34,2017,9,23,0,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,224.67,0,Canceled
24691,45,2018,11,11,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,1,Not_Canceled
24692,1,2018,12,27,0,2,Meal Plan 1,0,Room_Type 4,2,0,Corporate,0,0,0,108,0,Not_Canceled
24693,32,2017,11,20,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,73,0,Not_Canceled
24694,244,2018,10,30,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.85,0,Canceled
24695,182,2018,9,30,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,117.9,2,Canceled
24696,111,2018,11,8,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,59.5,0,Canceled
24697,113,2018,12,6,0,4,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,117.3,3,Not_Canceled
24698,9,2018,8,20,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,130,1,Canceled
24699,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105,0,Not_Canceled
24700,72,2018,9,21,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95,0,Not_Canceled
24701,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,Canceled
24702,38,2018,4,21,1,3,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,118.8,0,Canceled
24703,23,2018,11,6,2,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,180.25,0,Not_Canceled
24704,113,2018,6,30,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85,0,Canceled
24705,34,2018,8,17,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,125.1,2,Not_Canceled
24706,28,2018,9,11,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,139,1,Not_Canceled
24707,81,2018,8,13,2,3,Meal Plan 1,1,Room_Type 1,2,1,Online,0,0,0,143.1,1,Not_Canceled
24708,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109,0,Not_Canceled
24709,137,2018,12,24,2,3,Meal Plan 2,0,Room_Type 1,1,0,Online,0,0,0,117.3,2,Not_Canceled
24710,43,2018,2,26,1,2,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,88.5,1,Not_Canceled
24711,28,2018,9,27,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,97.58,1,Not_Canceled
24712,29,2018,9,17,1,1,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,85,0,Canceled
24713,0,2018,4,4,1,0,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,89,1,Not_Canceled
24714,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,115,1,Canceled
24715,242,2018,10,28,2,2,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,95.13,1,Not_Canceled
24716,27,2018,5,10,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,141,0,Canceled
24717,138,2017,8,22,2,1,Meal Plan 2,0,Room_Type 1,3,0,Offline,0,0,0,138.5,1,Not_Canceled
24718,5,2018,5,29,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89,1,Not_Canceled
24719,115,2018,2,27,2,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75,0,Not_Canceled
